STATISTIC,Statistic Label,TLIST(M1),Year,Month,C02076V02508,Age Group,Sex,UNIT,VALUE
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,310,15 - 24 years,Female,Thousand,17.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,316,15 - 74 years,Both sexes,Thousand,142.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,316,15 - 74 years,Male,Thousand,75.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,316,15 - 74 years,Female,Thousand,66.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,4350,25 - 74 years,Both sexes,Thousand,106
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,4350,25 - 74 years,Male,Thousand,56.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202108,2021,August,4350,25 - 74 years,Female,Thousand,49.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,310,15 - 24 years,Both sexes,Thousand,36.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,310,15 - 24 years,Male,Thousand,19.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,310,15 - 24 years,Female,Thousand,17.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,316,15 - 74 years,Both sexes,Thousand,136.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,316,15 - 74 years,Male,Thousand,73.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,316,15 - 74 years,Female,Thousand,63.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,4350,25 - 74 years,Both sexes,Thousand,100.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,4350,25 - 74 years,Male,Thousand,54.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202109,2021,September,4350,25 - 74 years,Female,Thousand,46
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,310,15 - 24 years,Both sexes,Thousand,41.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,310,15 - 24 years,Male,Thousand,21.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,310,15 - 24 years,Female,Thousand,20
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,316,15 - 74 years,Both sexes,Thousand,140.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,316,15 - 74 years,Male,Thousand,74.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,316,15 - 74 years,Female,Thousand,65.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,4350,25 - 74 years,Both sexes,Thousand,98.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,4350,25 - 74 years,Male,Thousand,53.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202110,2021,October,4350,25 - 74 years,Female,Thousand,45.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,310,15 - 24 years,Both sexes,Thousand,44.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,310,15 - 24 years,Male,Thousand,23
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,310,15 - 24 years,Female,Thousand,21.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,316,15 - 74 years,Both sexes,Thousand,140.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,316,15 - 74 years,Male,Thousand,75.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,316,15 - 74 years,Female,Thousand,65.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,4350,25 - 74 years,Both sexes,Thousand,96.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,4350,25 - 74 years,Male,Thousand,52.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202111,2021,November,4350,25 - 74 years,Female,Thousand,43.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,310,15 - 24 years,Both sexes,Thousand,39.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,310,15 - 24 years,Male,Thousand,20
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,310,15 - 24 years,Female,Thousand,19.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,316,15 - 74 years,Both sexes,Thousand,136.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,316,15 - 74 years,Male,Thousand,72.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,316,15 - 74 years,Female,Thousand,63.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,4350,25 - 74 years,Both sexes,Thousand,96.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,4350,25 - 74 years,Male,Thousand,52.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202112,2021,December,4350,25 - 74 years,Female,Thousand,43.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,310,15 - 24 years,Both sexes,Thousand,33.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,310,15 - 24 years,Male,Thousand,15.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,310,15 - 24 years,Female,Thousand,17.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,316,15 - 74 years,Both sexes,Thousand,133.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,316,15 - 74 years,Male,Thousand,71.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,316,15 - 74 years,Female,Thousand,62.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,4350,25 - 74 years,Both sexes,Thousand,100.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,4350,25 - 74 years,Male,Thousand,55.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202201,2022,January,4350,25 - 74 years,Female,Thousand,45.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,310,15 - 24 years,Both sexes,Thousand,28.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,310,15 - 24 years,Male,Thousand,13.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,310,15 - 24 years,Female,Thousand,14.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,316,15 - 74 years,Both sexes,Thousand,124.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,316,15 - 74 years,Male,Thousand,66.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,316,15 - 74 years,Female,Thousand,58.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,4350,25 - 74 years,Both sexes,Thousand,96.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,4350,25 - 74 years,Male,Thousand,52.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202202,2022,February,4350,25 - 74 years,Female,Thousand,43.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,310,15 - 24 years,Both sexes,Thousand,30.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,310,15 - 24 years,Male,Thousand,15.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,310,15 - 24 years,Female,Thousand,14.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,316,15 - 74 years,Both sexes,Thousand,133.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,316,15 - 74 years,Male,Thousand,71.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,316,15 - 74 years,Female,Thousand,62.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,4350,25 - 74 years,Both sexes,Thousand,103.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,4350,25 - 74 years,Male,Thousand,55.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202203,2022,March,4350,25 - 74 years,Female,Thousand,48
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,310,15 - 24 years,Both sexes,Thousand,32.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,310,15 - 24 years,Male,Thousand,18
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,310,15 - 24 years,Female,Thousand,14.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,316,15 - 74 years,Both sexes,Thousand,122
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,316,15 - 74 years,Male,Thousand,64.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,316,15 - 74 years,Female,Thousand,57.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,4350,25 - 74 years,Both sexes,Thousand,89.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,4350,25 - 74 years,Male,Thousand,46.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202204,2022,April,4350,25 - 74 years,Female,Thousand,43.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,310,15 - 24 years,Both sexes,Thousand,33.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,310,15 - 24 years,Male,Thousand,18.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,310,15 - 24 years,Female,Thousand,14.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,316,15 - 74 years,Both sexes,Thousand,113.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,316,15 - 74 years,Male,Thousand,59.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,316,15 - 74 years,Female,Thousand,53.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,4350,25 - 74 years,Both sexes,Thousand,79.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,4350,25 - 74 years,Male,Thousand,40.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202205,2022,May,4350,25 - 74 years,Female,Thousand,39.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,310,15 - 24 years,Both sexes,Thousand,35.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,310,15 - 24 years,Male,Thousand,19.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,310,15 - 24 years,Female,Thousand,16.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,316,15 - 74 years,Both sexes,Thousand,112.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,316,15 - 74 years,Male,Thousand,57.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,316,15 - 74 years,Female,Thousand,55.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,4350,25 - 74 years,Both sexes,Thousand,77.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,4350,25 - 74 years,Male,Thousand,38.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202206,2022,June,4350,25 - 74 years,Female,Thousand,38.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,310,15 - 24 years,Both sexes,Thousand,36.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,310,15 - 24 years,Male,Thousand,19
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,310,15 - 24 years,Female,Thousand,17.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,316,15 - 74 years,Both sexes,Thousand,112.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,316,15 - 74 years,Male,Thousand,57.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,316,15 - 74 years,Female,Thousand,54.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,4350,25 - 74 years,Both sexes,Thousand,75.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,4350,25 - 74 years,Male,Thousand,38.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202207,2022,July,4350,25 - 74 years,Female,Thousand,36.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,310,15 - 24 years,Both sexes,Thousand,36.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,310,15 - 24 years,Male,Thousand,18.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,310,15 - 24 years,Female,Thousand,18.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,316,15 - 74 years,Both sexes,Thousand,115
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,316,15 - 74 years,Male,Thousand,57.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,316,15 - 74 years,Female,Thousand,57.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,4350,25 - 74 years,Both sexes,Thousand,78.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,4350,25 - 74 years,Male,Thousand,39.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202208,2022,August,4350,25 - 74 years,Female,Thousand,39
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,310,15 - 24 years,Both sexes,Thousand,36.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,310,15 - 24 years,Male,Thousand,18.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,310,15 - 24 years,Female,Thousand,18.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,316,15 - 74 years,Both sexes,Thousand,114
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,316,15 - 74 years,Male,Thousand,57.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,316,15 - 74 years,Female,Thousand,56.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,4350,25 - 74 years,Both sexes,Thousand,77.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,4350,25 - 74 years,Male,Thousand,39.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202209,2022,September,4350,25 - 74 years,Female,Thousand,38
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,310,15 - 24 years,Both sexes,Thousand,36.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,310,15 - 24 years,Male,Thousand,18.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,310,15 - 24 years,Female,Thousand,17.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,316,15 - 74 years,Both sexes,Thousand,120.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,316,15 - 74 years,Male,Thousand,60.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,316,15 - 74 years,Female,Thousand,59.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,4350,25 - 74 years,Both sexes,Thousand,83.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,4350,25 - 74 years,Male,Thousand,41.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202210,2022,October,4350,25 - 74 years,Female,Thousand,41.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,310,15 - 24 years,Both sexes,Thousand,37.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,310,15 - 24 years,Male,Thousand,19.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,310,15 - 24 years,Female,Thousand,17.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,316,15 - 74 years,Both sexes,Thousand,121.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,316,15 - 74 years,Male,Thousand,62.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,316,15 - 74 years,Female,Thousand,59
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,4350,25 - 74 years,Both sexes,Thousand,84.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,4350,25 - 74 years,Male,Thousand,42.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202211,2022,November,4350,25 - 74 years,Female,Thousand,41.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,310,15 - 24 years,Both sexes,Thousand,35.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,310,15 - 24 years,Male,Thousand,19.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,310,15 - 24 years,Female,Thousand,16.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,316,15 - 74 years,Both sexes,Thousand,119.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,316,15 - 74 years,Male,Thousand,63
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,316,15 - 74 years,Female,Thousand,56.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,4350,25 - 74 years,Both sexes,Thousand,83.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,4350,25 - 74 years,Male,Thousand,43.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202212,2022,December,4350,25 - 74 years,Female,Thousand,39.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,310,15 - 24 years,Both sexes,Thousand,36.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,310,15 - 24 years,Male,Thousand,19.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,310,15 - 24 years,Female,Thousand,17.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,316,15 - 74 years,Both sexes,Thousand,118.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,316,15 - 74 years,Male,Thousand,65.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,316,15 - 74 years,Female,Thousand,53.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,4350,25 - 74 years,Both sexes,Thousand,81.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,4350,25 - 74 years,Male,Thousand,45.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,202301,2023,January,4350,25 - 74 years,Female,Thousand,36.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,310,15 - 24 years,Both sexes,Thousand,36.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,310,15 - 24 years,Male,Thousand,19.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,310,15 - 24 years,Female,Thousand,16.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,316,15 - 74 years,Both sexes,Thousand,115.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,316,15 - 74 years,Male,Thousand,64.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,316,15 - 74 years,Female,Thousand,50.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,4350,25 - 74 years,Both sexes,Thousand,78.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,4350,25 - 74 years,Male,Thousand,44.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,202302,2023,February,4350,25 - 74 years,Female,Thousand,34
